"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TCPI","TCP International Holdings Ltd.","1.16","32958359.64","n/a","2014","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/tcpi",
"TPX","Tempur Sealy International, Inc.","60.3","3764219661","n/a","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx",
"TA","TravelCenters of America LLC","7.11","275858501.04","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ta",
"TANN","TravelCenters of America LLC","25.25","0","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tann",
"TANO","TravelCenters of America LLC","25.07","0","n/a","2014","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tano",
"TANP","TravelCenters of America LLC","24.99","0","n/a","2015","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tanp",
"UNVR","Univar Inc.","16.68","2301180472.8","n/a","2015","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/unvr",
"USNA","USANA Health Sciences, Inc.","123.76","1478209736.64","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/usna",
"VCRA","Vocera Communications, Inc.","11.76","310884855.12","n/a","2012","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vcra",
"WSO","Watsco, Inc.","132.93","4696907544.63","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso",
"WRK","Westrock Company","40.19","10202205095.17","n/a","2015","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/wrk",
"WHR","Whirlpool Corporation","176.29","13392197044.24","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/whr",
