"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AVV","Aviva plc","26.57","0","n/a","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/avv",
"AXS","Axis Capital Holdings Limited","53.96","5014082073.88","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/axs",
"BANC","Banc of California, Inc.","20.76","796832118","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","6.34","40364751948.12","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","7.05","4301809396.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","7.78","47472449801.78","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","63.45","10165657231.8","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","25.37","990292580","n/a","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","5.07","38831038740","n/a","2009","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","18.71","8814567562.36","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsac",
"SAN","Banco Santander, S.A.","4.58","66109976011.82","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/san",
"CIB","BanColombia S.A.","35.43","8519382652.5","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cib",
"BXS","BancorpSouth, Inc.","22.46","2121031908.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bxs",
"BAC","Bank of America Corporation","14.05","144320414924.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac",
"BAC^W","Bank of America Corporation","26.9","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^w",
"BAC^Y","Bank of America Corporation","26.67","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^y",
"BOH","Bank of Hawaii Corporation","67.17","2890978865.61","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boh",
"BMO","Bank Of Montreal","62.66","40318934788.6","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bmo",
"BK","Bank Of New York Mellon Corporation (The)","39.4","42386557075.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bk",
"BNS","Bank of Nova Scotia (The)","48.1","57843568226.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bns",
"BKU","BankUnited, Inc.","33.22","3461238141.9","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bku",
"BCS","Barclays PLC","9.32","39246520000","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bcs",
"BBT","BB&T Corporation","34","26600885864","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbt",
"BFR","BBVA Banco Frances S.A.","20.69","3702667565.27","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bfr",
"BBX","BBX Capital Corporation","15.26","250175339.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bbx",
"BHLB","Berkshire Hills Bancorp, Inc.","26.09","810845109.3","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/bhlb",
"BGCA","BGC Partners, Inc.","26.48","0","n/a","2012","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgca",
"BLK","BlackRock, Inc.","352.08","58472358472.8","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/blk",
"BCRH","Blue Capital Reinsurance Holdings Ltd.","17.64","154391189.4","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bcrh",
"BPY","Brookfield Property Partners L.P.","23.94","6259976803.08","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/bpy",
"BRO","Brown & Brown, Inc.","35.13","4869608816.34","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/bro",
"BNK","C1 Financial, Inc.","22.83","367585053.78","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bnk",
"GYB","CABCO Series 2004-101 Trust","19.801","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyb",
"PFH","CABCO Series 2004-101 Trust","18.57","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pfh",
"CM","Canadian Imperial Bank of Commerce","76.36","30134909470.52","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cm",
"COF","Capital One Financial Corporation","69.12","36452503595.52","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/cof",
"COF^C","Capital One Financial Corporation","26.75","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cof^c",
"CBG","CBRE Group, Inc.","29.56","9880160087.64","n/a","2004","Finance","Real Estate","http://www.nasdaq.com/symbol/cbg",
"CO","China Cord Blood Corporation","6.22","453228690.78","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/co",
"LFC","China Life Insurance Company Limited","10.98","62069292180","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc",
"CIT","CIT Group Inc (DEL)","32.32","6513720570.88","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","14.829","548652461.835","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","44.23","129811915685.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c",
"C^K","Citigroup Inc.","27.4","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k",
